Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","12","Bahamas","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.252541","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","12","Bahamas","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.848658","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","12","Bahamas","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.327682","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","12","Bahamas","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.224363","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","12","Bahamas","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.919418","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","12","Bahamas","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.914407","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","12","Bahamas","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.20996","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.149216","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.850951","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","105.934236","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","105.095072","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.413551","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","106.146023","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","109.38334","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","110.608373","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","109.791606","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","110.089612","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","107.932639","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","13","Bahrain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105.725642","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","124.010118","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","123.775563","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","124.566101","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","124.427105","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","121.54729","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","121.469105","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","123.593132","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","125.790999","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","128.922743","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","129.869651","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","129.986928","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","16","Bangladesh","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","129.304981","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","118.658735","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","120.052963","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","119.953375","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","118.011415","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","117.583501","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","117.413889","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","119.309404","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","125.478302","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","129.543632","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","130.968206","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","133.000698","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","14","Barbados","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","135.506459","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","129.471311","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","131.027671","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","131.55071","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","131.55071","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","131.652767","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","130.836316","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","130.9894","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","129.917808","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","130.134678","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","57","Belarus","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","131.588982","X","International reliable sources","base year is 2015"
